Place_Id,Place_Name,Description,Categories,City,Price(RPH),Ratings,Time_Minutes,Coordinate,lat,Long
163,Watu Mabur Mangunan,"The Watu Mabur Cliff area is relatively new to the public. This is indeed the case because previously the tourism potential in the Mangunan area had not been developed in such a way. In the past, the Watu Mabur Cliff Area was an area used for camping. The camping area itself is large enough to accommodate dozens of large tents. Until now the camping area still exists, but it is rarely used for camping activities, because in Yogyakarta there are so many spots for camping. Visiting the Watu Mabur Cliff is incomplete if you don't try some of the photo spots which are now very hits. The most famous photo spot is the highway / runway which ends right facing the ravine. So when you take a photo in this place it's like you're on an endless road.",Nature preserve,Yogyakarta,2500,4.5,60,"{'lat': -7.947121, 'lng': 110.441}",-7.947121,110.441
164,Pintoe Langit Dahromo,"Pintu Langit Dahromo provides various selfie spots that are hitz and instagramable with a panoramic background of the beauty of a part of the special city of Jogja. The various photo spots include photo spots of houses with flowers around them, sky doors, love-shaped viewing posts, and dragonfly wings. Dahromo Sky Gate is located on Jl. Dahromo, Karang Asem, Muntuk, Dlingo, Bantul, Special Region of Yogyakarta 55783. Precisely on the hillside tourist route to the south of Lintang Sewu hill. To reach this Heaven's Door, the travel route that is passed is quite easy because it is close to other tours.",Nature preserve,Yogyakarta,2500,4.4,60,"{'lat': -7.913608000000001, 'lng': 110.437783}",-7.913608,110.437783
165,Green Village Gedangsari,"Green Village Gedangsari Gunungkidul Tourism is quite an amazing natural tour, natural charm in the form of expanses of shady green trees and cool air, now there is even the longest flying fox ride in Southeast Asia. Located on a plateau, visitors can see panoramic views of the city of Jogja, Klaten to the city of Solo. Some fun holiday activities can be done while on vacation at Green Village Gunungkidul. As long as the trail starts from the entrance gate to the peak location, you shouldn't be surprised if many visitors take selfies along the way. This is because the natural charm is still beautiful, so it is very suitable as a background for taking selfies with family, friends or even with your partner. Of course, many visitors bring selfie sticks and some even use drones to record moments of excitement and natural beauty of Gunungkidul through camera shots.",Amusement park,Yogyakarta,2000,4.2,60,"{'lat': -7.813093999999999, 'lng': 110.615571}",-7.813094,110.615571
166,Nglinggo Tea Plantation,"Nglinggo Tea Garden Tourism is the only tea garden in Yogyakarta. Actually, this tea garden is a place of livelihood for the people around Pagerhajo. Then the residents had the idea to make it a tourist spot. With its natural charm, the Nglinggo Tea Garden is a well-known tourist attraction in Kulon Progo. The Nglinggo Tea Plantation is located in the Menoreh Hills area. The location is in Nglinggo Tourism Village, West Nglinggo, Pagerharjo, Samigaluh, Kulon Progo Regency, DIY. This tour offers a tourist attraction in the form of a stretch of tea plantations with an area of about 136 hectares at an altitude of 900-1000 meters above sea level. There visitors can see tea leaf pickers and can also harvest tea leaves. If you are not satisfied, visitors can also climb to the top of Mount Kukusan Kendeng, and will be spoiled with natural views that captivate the eye as well as the cool, unspoiled mountain air. From the peak, visitors will be presented with a view of eight large mountains in Jogja and Central Java. Visitors can also explore the Nglinggo Tea Plantation by jeep or trail bike. Even though it is open from 06.00-18.00 WIB, the Nglinggo Tea Garden can be used as a tourist attraction to hunt for the sunrise. Because visitors can spend the night in a home stay around. The entrance ticket price for the Nglinggo Tea Garden tourist attraction is IDR 5,000 per person.",Nature preserve,Yogyakarta,6000,4.5,,"{'lat': -7.647054, 'lng': 110.1414699}",-7.647054,110.1414699
167,Geoforest Watu Payung Derivatives,"For sunrise hunters who live or are domiciled in Yogyakarta and its surroundings, Geoforest Watu Payung Derivatives is the right destination. The beauty of the sunrise, the natural panorama, and the uniqueness of the ornaments is a perfect blend that is presented at the Watu Payung Derivatives Geoforest. Not only for taking pictures, this tourist attraction is also suitable for just relaxing and enjoying the beauty of the morning.",Nature preserve,Yogyakarta,0,4.5,60,"{'lat': -7.974294, 'lng': 110.4364363}",-7.974294,110.4364363
168,Timang Beach,"Timang Beach is a tourist attraction in the form of a beach, namely the area that is the boundary between the sea and the land which is located in Gunungkidul Regency, Special Region of Yogyakarta. Timang Beach is one of the beaches in Yogyakarta with white sand. Timang Beach is located between Siung Beach and Sundak Beach, Gunungkidul. Access to this beach is quite difficult, many roads to this beach are still unpaved because the location of this beach is quite remote. The uniqueness of this beach is that there is an island which is a habitat for sea lobsters across the coast.",Islands,Yogyakarta,10000,4.7,90,"{'lat': -8.1759266, 'lng': 110.6624196}",-8.1759266,110.6624196
169,Segoro Peak,"Puncak Segoro is the newest tourist destination in Yogyakarta that offers a dazzling sunset charm. Puncak Segoro Jogja itself is located on the edge of the southern coast of Yogyakarta. Why is it named Puncak Segoro, because its location is above the ocean with a landscape of extraordinary natural scenery. In the form of a high cliff overlooking the South Sea, the beauty of the panorama that is presented is so special.",Nature preserve,Yogyakarta,5000,4.2,90,"{'lat': -8.1026167, 'lng': 110.4562084}",-8.1026167,110.4562084
170,Borobudur temple,"Borobudur (Javanese: à??à??à??à? à??É??à??à?Æà??à??à? à??à??, translit. Candi Barabudhur) is a Buddhist temple located in Borobudur, Magelang, Central Java, Indonesia. This temple is located approximately 100 km southwest of Semarang, 86 km west of Surakarta, and 40 km northwest of Yogyakarta. This stupa-shaped temple was founded by adherents of Mahayana Buddhism around the year 800 AD during the reign of the Syailendra dynasty. Borobudur is the largest Buddhist temple or shrine in the world, as well as one of the largest Buddhist monuments in the world. . Borobudur has the most complete and largest collection of Buddhist reliefs in the world. The largest main stupa is located in the center as well as crowning this building, surrounded by three circular rows of 72 perforated stupas in which there is a Buddha statue sitting cross-legged in a perfect lotus position with the Dharmachakra mudra (hand gesture) (turning the wheel of dharma). a model of the universe and built as a holy place to glorify Buddha as well as functioning as a place of pilgrimage to guide mankind from the world of worldly desires to enlightenment and wisdom according to Buddhist teachings. Pilgrims enter via the east side and start the ritual at the base of the temple by walking around this sacred building in a clockwise direction, while continuing to climb the next steps through three levels of realms in Buddhist cosmology. The three levels are Ké madhétu (the realm of lust), Rupadhatu (the realm of form), and Arupadhatu (the realm of intangibility). On their way the pilgrims walked through a series of aisles and stairs witnessing no less than 1,460 beautiful relief panels engraved on the walls and balustrades. According to historical evidence, Borobudur was abandoned in the 14th century as the influence of the Hindu and Buddhist kingdoms on Java weakened. and began to enter the influence of Islam. The world began to realize the existence of this building since it was discovered in 1814 by Sir Thomas Stamford Raffles, who at that time served as Governor General of England over Java. Since then Borobudur has undergone a series of rescue and restoration efforts. The largest restoration project was carried out in the period 1975 to 1982 on the efforts of the Government of the Republic of Indonesia and UNESCO, then this historic site was included in the list of World Heritage Sites. Borobudur is now still used as a place of religious pilgrimage; every year Buddhists who come from all over Indonesia and abroad gather at Borobudur to commemorate the Vesak Trisuci. In the world of tourism, Borobudur is the single tourist attraction in Indonesia which is the most visited by tourists.",Culture,Yogyakarta,50000,4.7,120,"{'lat': -7.6078738, 'lng': 110.2037513}",-7.6078738,110.2037513
171,Ijo Temple,"Candi Ijo (Javanese: à??à??à??à? à??É??à??à??à?ßà??, translit. Candi Ijo) is a Hindu temple complex, located 4 kilometers southeast of Ratu Boko Temple or approximately 18 kilometers east of the city of Yogyakarta. This temple is estimated to have been built between the 10th and 11th centuries AD during the Medang Kingdom era of the Mataram period.",Culture,Yogyakarta,5000,4.6,60,"{'lat': -7.783827600000001, 'lng': 110.5118987}",-7.7838276,110.5118987
172,Indrayanti Beach,"Indrayanti Beach offers stunning natural beauty. The stretch of sand and the blue sea is a charm that is second to none. Indrayanti Beach is one of Yogyakarta's tourist attractions which is a recommendation for tourists. If you feel bored in Malioboro, this beach can be the choice.",Islands,Yogyakarta,10000,4.5,,"{'lat': -8.1508415, 'lng': 110.6129852}",-8.1508415,110.6129852
